%............comments............
%............comments............
%............comments............
%............comments............
%............comments............
%
% attributes count = 2
% vectors count = 10000
%
% Edit the attribute names (attrib_1, attrib_2, ...) in this text box and then save.
%
@relation xxxxxxxxxxx
@attribute attrib_1 numeric
@attribute attrib_2 numeric
@attribute class {0, 1}
@data
19.425293,971.65454,0
646.183,-786.19806,1
-734.9745,732.5115,0
610.00354,431.4214,0
-191.45337,829.69275,0
-209.99774,833.65625,0
-47.834106,235.2633,0
-545.55,397.11267,0
-583.6092,845.2367,0
-12.3078,698.6699,0
-870.8131,880.3921,0
442.39246,-979.87537,1
479.4629,799.49854,0
-342.76105,409.36536,0
721.9862,773.8358,0
229.72339,513.568,0
-183.49585,320.72864,0
260.56006,-170.02106,0
-857.94916,-694.8592,1
975.76184,-87.56439,0
248.12,-807.7992,1
-915.6563,26.8479,1
87.591675,169.8634,0
-955.9217,766.44385,0
21.998169,-440.2666,1
284.68298,-782.33826,1
-702.07587,-204.58612,1
-122.73407,410.14648,0
-335.9688,171.55981,1
140.8164,-10.609802,0
331.40942,-446.84375,1
-759.0228,-681.8698,1
-424.3465,-716.64044,1
963.2864,542.7003,0
937.26746,639.5742,0
-467.46545,-446.89386,1
197.70789,-638.7371,1
601.8308,-779.32477,1
91.573,-990.6828,1
349.4292,-185.2904,0
-938.84784,-784.3578,1
998.31714,79.64783,0
267.75208,242.93994,0
-986.9801,-903.18,1
-455.08038,-301.4989,1
-269.9665,-240.03986,1
11.884338,732.14526,0
-757.2561,-538.78625,1
661.24475,-402.72424,0
988.6494,414.463,0
393.13,65.3457,0
676.15454,935.36304,0
-311.2326,857.8585,0
940.156,-47.432922,0
-600.4095,-3.6462402,1
430.09497,42.19226,0
-26.271423,769.6592,0
911.1029,-642.3424,1
849.9159,-120.98425,0
398.323,-30.395264,0
719.56824,-754.4865,1
346.43884,-664.31323,1
890.9724,950.5996,0
480.89856,887.5935,0
85.23999,-170.74597,1
-15.726501,-947.245,1
-348.11847,346.7505,0
440.64575,-579.25366,1
-587.4464,-436.24658,1
192.86877,219.49377,0
124.74451,230.82605,0
-417.99695,783.95935,0
902.85803,-647.745,1
-84.8241,280.06287,0
842.36304,-79.57556,0
-52.42566,-410.8285,1
-436.62115,945.8009,0
166.22742,963.5747,0
-576.73047,-606.083,1
-772.30884,-169.06897,1
743.5205,-810.42755,1
528.69946,955.7573,0
554.3805,-940.20215,1
78.30139,-941.3914,1
-918.553,660.9531,0
-408.04602,-51.33026,1
481.58325,-828.3354,1
-957.5047,243.06763,1
-818.74615,332.12842,1
779.87634,-173.7196,0
578.57043,771.6398,0
770.9812,-654.39435,1
841.04297,390.03357,0
-487.18134,-756.2754,1
-935.7663,545.04895,1
-263.1753,-903.02185,1
152.21399,-153.53638,1
148.96191,358.04858,0
438.92993,469.16455,0
139.76282,-5.6816406,0
290.28223,71.15576,0
-349.5899,968.2573,0
709.9314,-361.1695,0
-804.59454,23.764954,1
317.5404,-119.341125,0
-580.67224,-177.52448,1
976.3739,151.77954,0
-495.36264,-883.3901,1
817.87036,315.80078,0
-750.5656,-649.964,1
444.01306,-563.54553,1
698.5331,846.78,0
-315.9768,-259.43262,1
-161.83258,576.3065,0
440.10486,-94.85272,0
-945.90393,377.4635,1
-122.32385,395.20532,0
804.827,-521.93054,0
-501.28223,-684.7315,1
276.1371,164.69421,0
-517.4188,36.36023,1
-339.9856,537.2649,0
86.795044,-278.44177,1
-859.39844,-574.2924,1
871.1167,797.06433,0
-328.32288,-249.08917,1
41.274414,-597.94763,1
194.6593,-120.121826,0
304.5542,-100.61548,0
-926.92725,-144.98773,1
287.58093,640.61694,0
208.87146,770.0536,0
-212.64478,-647.45544,1
557.9645,-979.7271,1
909.8037,748.86035,0
-423.2574,672.0963,0
-504.1932,269.33337,1
508.3601,777.4199,0
142.87048,210.2406,0
356.97498,100.44592,0
-398.6883,-66.38849,1
-99.89166,-570.0435,1
-642.9693,329.1754,1
-846.26587,-582.48645,1
808.6444,251.72937,0
-668.33685,-287.84674,1
-395.03772,-732.02954,1
-469.75903,-945.276,1
-570.51526,720.66846,0
-878.67004,-49.908752,1
-198.18896,-145.6225,1
-848.9998,-446.9867,1
-688.4569,-454.28052,1
-81.69409,483.56934,0
-891.5213,-957.40515,1
-652.02014,-569.40137,1
-556.4122,-959.49176,1
-227.17365,-393.31122,1
588.4695,-589.47754,1
-693.94666,-614.17017,1
556.6903,-57.81671,0
110.73035,-215.07397,1
-291.3905,-423.9148,1
-436.98334,-157.06183,1
541.9962,-225.42279,0
-442.24274,-593.4917,1
-246.04962,915.4347,0
19.492859,-651.50867,1
-994.6605,892.1533,0
-941.1113,-174.09656,1
727.1697,465.8451,0
154.0376,-173.63019,1
-220.99207,337.55212,0
238.04456,-42.76483,0
802.7814,396.11206,0
-361.24347,-800.9234,1
710.9761,145.54773,0
-556.5497,-824.5606,1
-93.53174,927.2709,0
50.748413,383.1914,0
551.9158,-773.7709,1
423.9839,-217.02893,0
-510.151,86.44299,1
874.68616,166.78381,0
-739.703,460.2162,1
-918.1815,799.87573,0
-929.0084,176.62537,1
-508.15356,-23.40332,1
545.8933,-861.2744,1
246.66943,-664.96216,1
610.98755,-654.76416,1
-649.0953,-957.188,1
-27.998352,-618.70276,1
916.96204,296.4181,0
296.89697,-865.77625,1
-984.1971,969.21326,0
436.69202,-336.00586,1
913.23,-301.90723,0
-198.62079,-605.4378,1
-713.9936,-783.4452,1
-646.6037,-909.1109,1
389.0575,-678.0925,1
-410.67993,447.93213,0
84.460205,-493.0476,1
351.15198,541.6493,0
144.8789,991.557,0
-658.2317,878.41077,0
-691.441,-342.89343,1
814.81055,-671.96747,1
-810.05457,-783.0948,1
-932.50507,-163.0213,1
339.44055,-151.82849,0
-914.4755,492.1067,1
497.77563,-533.64386,1
972.4863,-758.34485,1
-595.0812,840.0818,0
-358.17413,379.00598,0
400.39783,-174.91034,0
657.68555,-243.92267,0
491.3662,138.14978,0
-918.39294,617.0348,1
-433.29987,296.97363,1
715.29126,929.3334,0
-0.14160156,619.74585,0
225.31812,-862.06616,1
10.199097,507.9657,0
293.9309,379.8634,0
-158.10547,628.87476,0
160.69165,-629.881,1
-928.4603,-931.1836,1
703.0171,-593.75977,1
170.00586,-953.5409,1
549.31006,-762.29333,1
-178.96082,354.88684,0
-373.39825,907.6422,0
-561.4371,-655.8562,1
-984.67554,98.13806,1
-173.41199,960.89307,0
-982.9611,-3.1679688,1
-9.902222,-870.5666,1
936.6398,251.21399,0
732.2189,588.3895,0
238.77063,188.45068,0
-137.55151,189.97546,0
-541.121,152.35388,1
-407.34247,623.8047,0
532.54724,545.4441,0
12.044312,544.8008,0
52.437622,962.89014,0
-590.8321,164.84021,1
-629.60626,-333.57007,1
648.6387,510.33545,0
432.94116,570.2124,0
812.0032,-246.95215,0
-228.36267,896.82043,0
876.8064,-711.0054,1
-834.5807,-289.4286,1
-665.2243,-429.60535,1
150.30554,-353.4879,1
339.51514,-911.82654,1
772.5072,-672.64185,1
-773.9407,-642.3694,1
764.20984,196.95569,0
59.085205,277.44397,0
-333.01093,797.66736,0
-756.4657,-187.72986,1
-663.9739,-119.581604,1
170.84973,-408.22583,1
-271.00635,-840.0387,1
375.9895,-275.99933,1
916.6842,-985.7494,1
744.8257,-111.420715,0
848.1565,-24.35675,0
-61.506104,-394.66992,1
-438.61963,-527.02936,1
390.7135,466.41882,0
251.0603,957.35596,0
986.0481,-924.7139,1
-111.47595,-719.0213,1
-158.46942,-546.8482,1
934.2655,-3.1848145,0
491.03113,-246.01971,0
-908.06915,-891.2859,1
211.19788,271.36145,0
23.245361,-275.00757,1
229.75378,-74.151794,0
476.57642,-944.93365,1
121.38794,688.8646,0
377.53552,-762.5414,1
823.4293,-270.62085,0
88.22168,598.85425,0
392.948,-537.88477,1
-737.5866,117.701294,1
-121.122314,131.14783,0
507.22217,-897.81506,1
-502.7884,80.31653,1
407.41638,391.22827,0
-325.7281,-558.0404,1
376.83594,748.50476,0
-537.4906,-381.94635,1
272.0155,543.2699,0
335.24194,-367.07678,1
736.33923,298.15576,0
431.19336,-795.7412,1
-161.24658,232.89172,0
946.64746,-790.7372,1
-270.7345,544.2488,0
562.4861,-884.6774,1
-245.83832,836.33167,0
-454.66858,-100.31909,1
-242.92133,851.66724,0
476.46753,0.16308594,0
-862.23224,-547.62646,1
-560.83167,919.0863,0
-351.40704,662.0126,0
-65.48767,245.0653,0
879.5067,502.56763,0
-202.28156,-937.5013,1
915.4531,347.30493,0
951.48926,-13.896179,0
745.84717,-440.88538,0
959.801,-612.05756,0
-336.01385,295.25122,0
35.036133,776.9606,0
114.94751,533.22095,0
-596.70056,-253.85828,1
233.73767,-391.1068,1
747.22327,419.95142,0
661.1505,-143.25818,0
-177.49072,914.8308,0
-866.9944,303.4475,1
283.91528,968.07214,0
-190.8664,-210.07721,1
258.34412,595.49023,0
341.68298,-616.84924,1
267.14758,405.87878,0
278.02332,-511.94888,1
726.70935,30.322754,0
-448.27625,-319.0775,1
445.8263,-982.9881,1
-464.21057,959.8324,0
290.35754,497.281,0
-584.4584,843.65735,0
500.0675,-53.81964,0
-515.77185,-449.6974,1
19.538391,-559.0415,1
372.6576,345.95996,0
-355.51477,-36.58557,1
-805.14966,-918.9116,1
-213.24579,497.15942,0
124.90588,915.13403,0
225.74341,938.40295,0
15.984802,280.8291,0
-659.06494,168.95593,1
-669.48737,-749.7589,1
9.681946,-967.27496,1
871.40967,-361.42755,0
606.345,412.04688,0
-412.64105,-581.9648,1
353.33093,-882.20966,1
70.825195,312.9558,0
651.53235,887.2333,0
275.74072,808.59436,0
-42.87439,426.29968,0
452.47937,-770.0132,1
-726.36365,-862.1826,1
-669.06134,-966.5468,1
392.6328,-54.96112,0
-821.7405,-997.7659,1
-356.63684,-550.25665,1
-484.09058,649.05554,0
101.104004,556.8175,0
1.5626221,-197.75714,1
955.9424,-347.71112,0
264.41248,-911.6642,1
58.16443,-560.6333,1
328.25525,822.98584,0
533.37866,-382.87952,1
-335.1164,-316.7578,1
799.95447,729.0062,0
-108.96106,-541.83704,1
-676.69104,-286.4732,1
-344.633,161.01624,1
-993.96893,956.89526,0
357.5288,835.16223,0
-760.2212,-22.360046,1
-0.17895508,-502.96146,1
334.3474,265.67896,0
-307.6374,833.4945,0
-708.7495,-746.54047,1
-883.89233,507.05493,1
-296.3827,914.34265,0
-406.3507,221.51392,1
-58.845154,63.490112,0
325.97888,61.59497,0
718.38257,-920.9142,1
824.0719,44.23706,0
-353.70068,-533.19366,1
597.37305,-694.605,1
432.09058,458.03064,0
-243.04486,895.0736,0
18.445496,662.35657,0
-650.6669,764.6388,0
143.49841,687.5746,0
-42.38745,-795.7195,1
554.36755,595.3187,0
-610.1399,-275.1714,1
-578.28503,78.20264,1
-879.71674,176.9519,1
379.70496,-675.6803,1
557.0117,-237.90247,0
-944.8079,677.5675,0
180.9729,-486.64215,1
951.9215,-592.66705,0
-866.43695,810.7777,0
-880.02057,168.65588,1
-73.489685,544.44495,0
167.68323,64.0636,0
605.53784,650.0353,0
862.55396,-389.15222,0
920.1317,-84.69122,0
819.96814,-627.36365,1
-165.0758,-807.6144,1
-407.4626,531.68494,0
-936.09314,-550.54517,1
850.21924,258.39795,0
-783.11176,-543.0991,1
280.61365,-622.8399,1
-381.68213,326.65625,0
-659.14526,532.64514,0
-108.203186,-390.07776,1
56.959106,-171.66193,1
999.3037,207.22302,0
693.44653,-260.90674,0
-417.63782,956.0895,0
305.49854,-7.876587,0
173.08374,435.49585,0
-62.119446,65.895386,0
-873.7785,-737.4989,1
-450.70276,-26.01416,1
-30.928772,955.3749,0
617.81116,-918.97284,1
274.26355,-701.1843,1
822.4053,-159.54437,0
-868.8095,-929.30237,1
-802.2787,548.8463,1
-174.9856,976.10925,0
-276.53687,479.20288,0
427.91028,683.2781,0
436.90247,85.64404,0
-334.60413,-32.70056,1
-153.61694,364.51135,0
641.3052,-858.5803,1
675.6658,911.9955,0
788.1681,191.94958,0
783.41785,-264.03857,0
755.45715,-668.2867,1
479.0962,-540.27295,1
-143.63074,48.265137,1
395.93018,198.1322,0
-835.4883,-853.0645,1
583.66504,-908.6922,1
-614.93494,775.09534,0
-451.8258,249.13794,1
-779.3011,962.85645,0
-407.9906,689.48267,0
-889.2801,-173.24799,1
-0.59729004,-254.19092,1
942.6332,256.77258,0
361.19458,-625.04456,1
618.5033,643.4579,0
649.6116,813.33167,0
-795.7966,-999.4254,1
529.76953,-890.06256,1
-202.15747,700.23816,0
-165.76477,-792.8425,1
-775.6328,-38.83545,1
-871.07117,-554.6283,1
196.53516,217.06604,0
-136.89642,634.99634,0
678.16016,541.0337,0
-276.90582,-830.3523,1
843.7344,413.07642,0
498.9751,-953.29504,1
249.23389,-708.1852,1
-974.773,116.616455,1
612.1177,687.65857,0
570.95776,399.8833,0
944.2346,733.61914,0
432.18457,890.72144,0
-310.44666,611.24255,0
-581.87146,-91.008606,1
989.3357,612.97363,0
425.43335,767.05457,0
-769.4236,-891.411,1
358.6682,-714.201,1
-370.76532,232.16833,1
282.43103,524.1527,0
757.9866,-282.60284,0
879.819,978.98145,0
-351.06958,982.82715,0
43.98889,-532.65405,1
-615.1191,-694.95715,1
743.9806,920.6727,0
938.5896,716.51624,0
182.93066,400.46887,0
-572.56665,126.2583,1
-293.74182,-212.21027,1
-78.18329,85.1991,0
919.3551,803.74976,0
-521.26636,-395.4328,1
-961.23047,-714.0613,1
167.64124,-515.646,1
-372.1809,975.68945,0
513.99927,720.2877,0
-442.96918,463.71826,0
6.53125,-268.4353,1
-718.24854,396.73962,1
-902.5297,387.91357,1
-656.2719,-434.77045,1
-529.25104,113.39783,1
-619.58826,72.598755,1
261.30347,-294.31012,1
865.1897,-571.39307,0
-620.6405,-66.62225,1
-696.2959,-885.06836,1
-873.2265,460.19214,1
-324.12903,938.38257,0
-111.79498,193.87354,0
540.16113,317.3302,0
838.0985,768.7228,0
-593.8352,-460.50452,1
325.15796,544.70935,0
733.4083,-15.674561,0
879.1986,-757.6611,1
228.84888,320.75903,0
630.96423,-868.6893,1
992.4238,-228.73676,0
343.70215,-447.67908,1
499.48462,-324.40076,0
-774.0098,-524.8002,1
410.90234,792.85754,0
-771.488,-217.10358,1
-233.9234,47.875244,1
623.1854,-980.34845,1
241.04126,758.2324,0
-678.75757,-546.9679,1
-156.6903,770.59644,0
607.5736,473.32312,0
667.05457,-609.7336,1
751.8423,-409.89514,0
-853.32806,505.3462,1
-697.41504,-415.3296,1
-376.26666,-112.94989,1
778.7141,-261.73444,0
-18.221252,-709.7721,1
943.54065,-520.03735,0
-394.63794,683.2715,0
-120.35693,284.30774,0
984.2091,704.14233,0
-321.39575,197.70764,1
910.3032,269.34045,0
717.84863,983.8533,0
-594.8325,-844.7891,1
-782.48914,552.3015,0
266.56372,326.0636,0
53.469482,-929.3314,1
438.28308,-198.84204,0
648.3876,-40.28595,0
283.65576,932.68616,0
170.79688,831.923,0
-717.14026,-890.5375,1
-757.0236,358.0232,1
-323.93658,106.107666,1
891.5664,-967.7987,1
138.8877,565.09314,0
-429.42572,855.6096,0
703.6283,429.089,0
-255.3772,-930.9151,1
829.1312,533.6387,0
740.9999,239.82642,0
774.16736,25.259521,0
362.2688,-756.8882,1
243.60449,-212.35303,1
96.90271,978.9535,0
-346.36682,-361.25964,1
-326.38904,-975.0703,1
301.74573,703.9835,0
175.72449,850.25146,0
229.13306,76.19287,0
965.2157,-297.5467,0
627.60645,640.0242,0
261.62683,826.92676,0
-729.88617,769.1068,0
379.38647,290.83984,0
633.3638,496.4923,0
347.6969,356.81934,0
-866.96844,714.141,0
920.3761,88.093506,0
206.4718,-25.245789,0
-171.2555,-334.37183,1
-145.1875,-450.67316,1
538.84644,-240.88696,0
695.7633,-463.61395,0
-254.99799,-782.51636,1
-419.57825,-976.05023,1
-635.11316,-669.006,1
391.8125,-427.17792,1
-102.95996,965.6821,0
-230.14905,-380.08032,1
-340.0946,-17.601807,1
-803.12537,-207.1001,1
652.2117,526.3944,0
129.83667,-417.55725,1
557.704,-990.1968,1
-320.287,336.11267,0
-237.0625,-91.84119,1
715.62366,117.808105,0
165.05176,-146.55579,1
210.62537,619.38245,0
-982.8561,929.975,0
-851.9166,-983.89966,1
92.06592,-434.23932,1
371.9839,425.16675,0
41.16736,-39.19287,1
-608.497,-543.3475,1
-17.28241,605.16064,0
-660.40027,238.7091,1
-924.56354,-886.6885,1
-962.6457,-745.9502,1
115.76929,337.9143,0
430.22583,342.25,0
-956.75446,-475.39978,1
539.35767,302.49792,0
646.4614,130.99133,0
-489.4904,674.0062,0
-267.06866,856.85364,0
345.15198,476.36877,0
559.25745,418.65088,0
-537.29205,-40.265686,1
-586.235,-349.40668,1
369.8833,744.73376,0
-98.03839,625.60095,0
-597.5217,-875.31055,1
-294.1267,-336.57043,1
757.02576,757.7012,0
-628.4789,-670.4629,1
-155.9433,493.79175,0
24.499634,-172.90582,1
-628.2548,662.36536,0
-178.1753,545.8728,0
-491.86343,787.81384,0
418.91956,-44.42749,0
-27.879272,-593.8152,1
763.81213,517.4756,0
-32.24066,423.40063,0
126.32068,837.146,0
-496.4661,285.59827,1
-571.79565,-107.77985,1
827.5315,124.73584,0
-339.03723,-156.84045,1
-538.45984,997.69275,0
461.1692,671.1714,0
631.478,354.66467,0
758.92615,-313.67694,0
768.5337,-47.263855,0
823.23364,-189.79004,0
-805.15247,-426.9109,1
998.76624,461.36365,0
109.51941,-894.61365,1
961.75586,-142.08765,0
-444.8219,-169.55579,1
418.3816,-399.1621,1
172.30286,62.389526,0
-172.73041,-487.50128,1
237.94043,704.07166,0
-51.588318,878.9176,0
737.41284,724.5807,0
-195.98792,-519.33936,1
-967.9329,-914.70013,1
-17.525146,95.962524,0
63.066772,220.9978,0
124.95056,-478.91913,1
-29.317017,825.0459,0
-95.44037,-423.30927,1
510.49316,392.9231,0
-158.38306,-944.5417,1
-287.65216,745.74927,0
-106.11792,114.76099,0
854.9232,585.66394,0
-80.93439,229.85022,0
18.124329,27.45166,0
827.5217,-503.42184,0
227.56311,-994.1159,1
526.2649,809.14404,0
-480.2166,475.83545,0
601.1471,-762.86505,1
-866.1389,402.30127,1
92.23682,787.4728,0
474.46045,-319.96906,0
-311.85358,-339.29773,1
-506.6199,327.5598,1
-801.7456,-902.6167,1
701.074,-431.99127,0
-742.5275,-40.818848,1
146.59033,739.09326,0
876.4137,-699.42615,1
-606.1813,-632.6344,1
-329.48328,360.92712,0
773.8926,196.78857,0
-615.112,-356.98962,1
8.047485,479.3202,0
-322.6761,42.862305,1
-327.8145,415.265,0
30.180542,-642.76434,1
-86.147095,-726.2726,1
-867.53986,918.6848,0
-665.7102,-571.4214,1
-893.31354,-405.3167,1
-987.33844,312.92786,1
550.84656,-64.01001,0
276.54077,125.16797,0
-476.12378,-129.19128,1
12.153259,-987.7592,1
-676.12823,-984.8851,1
59.863037,-589.1509,1
191.41443,-594.1492,1
-445.18127,-755.08374,1
916.09424,262.51965,0
949.63855,-242.32288,0
-267.4745,-755.9647,1
-104.53345,-100.64227,1
-137.15076,591.516,0
159.68091,-603.51697,1
-404.08142,-465.9671,1
-677.00635,896.427,0
-110.929565,383.1588,0
-874.37024,-89.09973,1
136.58472,853.4856,0
21.730408,-325.35443,1
969.6406,-679.89026,1
753.0751,490.69324,0
-264.22125,960.4121,0
567.67346,-348.89697,0
-348.41718,-973.71234,1
85.72693,602.1998,0
-469.50183,854.3063,0
754.9192,665.88684,0
-541.5951,645.1178,0
338.94043,-666.29956,1
822.77124,529.73926,0
947.6095,-82.15527,0
696.9098,-10.808533,0
743.9098,173.52734,0
739.0679,-694.71906,1
652.7029,399.4923,0
-513.2157,-605.84955,1
-852.1542,478.72424,1
210.14465,110.54968,0
-491.11682,338.87915,1
333.2788,-90.393616,0
815.4435,-607.92896,1
841.63635,-385.7951,0
386.91833,-343.7746,1
-936.7103,-40.09076,1
-623.04016,465.28577,0
-254.29163,575.69446,0
796.7825,-56.85907,0
-554.84143,-892.4227,1
368.20862,-253.78552,0
-95.91992,-696.4302,1
-703.14746,972.2405,0
-687.50134,52.200073,1
307.78674,587.8241,0
132.7334,-396.8191,1
100.49255,-755.03357,1
512.3629,497.62805,0
756.8451,936.80896,0
-781.3824,-903.43695,1
-424.66083,585.4325,0
-501.93475,-979.7395,1
-693.2844,-640.376,1
-701.3346,297.3291,1
830.59814,-711.89996,1
-113.0329,-428.75543,1
-60.29297,563.75793,0
51.428833,-676.62134,1
-912.3325,827.1,0
803.5431,-254.6015,0
-291.6173,-327.9431,1
-228.34857,-369.76215,1
-970.6022,-364.98712,1
-671.96313,449.67017,1
-821.3688,-992.08606,1
-101.913025,647.8406,0
-176.69708,-41.080444,1
-128.97943,-896.05536,1
581.84546,-350.8661,0
64.87744,-296.43463,1
14.032593,301.5343,0
-205.82996,-992.98663,1
121.51758,508.2882,0
-753.19653,114.33911,1
980.42126,455.234,0
-902.4316,0.5158081,1
-620.4308,197.3717,1
-931.2806,830.621,0
152.42456,636.79553,0
493.85046,63.66858,0
-732.278,-565.42737,1
-150.51495,-484.92114,1
-316.74524,730.6526,0
689.50024,-28.407959,0
469.22705,250.9707,0
450.70715,-561.2299,1
772.0305,148.48645,0
193.6145,-349.95117,1
816.2622,754.97375,0
-499.39673,-922.3596,1
332.2506,-687.03735,1
-525.55505,-640.59436,1
548.31104,712.3059,0
63.29956,-207.84833,1
-798.594,273.42407,1
-215.96979,-659.3689,1
896.8358,-300.6396,0
323.87646,-527.1466,1
-412.9579,461.35596,0
-528.7677,56.1427,1
-58.443237,87.729614,0
-640.5266,534.70776,0
-55.416748,93.43359,0
-896.5116,-341.68567,1
183.65063,-382.2771,1
-433.23486,-857.0171,1
-17.76715,229.96521,0
-782.4094,-181.5423,1
781.1802,818.68787,0
-183.87604,-946.4741,1
988.2611,996.5431,0
-980.1929,-450.9101,1
-107.931885,-966.05505,1
-97.22211,-49.77234,1
-824.00745,-23.284912,1
855.6566,-847.7004,1
-930.07306,-691.8516,1
-634.72125,662.49365,0
241.80713,-716.51074,1
-230.35193,927.0244,0
158.05835,894.88806,0
241.59216,145.53125,0
-168.5346,317.484,0
-24.700867,-231.94843,1
-373.06592,642.34094,0
-166.87714,-393.73322,1
-889.92725,-280.46362,1
555.74536,-710.4448,1
-199.53082,-985.2112,1
46.98584,-342.2942,1
-869.0079,525.5801,1
-784.74695,-394.018,1
916.4044,-992.1889,1
386.838,884.5476,0
199.021,-968.3924,1
-598.05286,-596.902,1
466.10522,714.96814,0
162.58167,702.86743,0
923.1428,376.5276,0
622.0681,-567.9907,1
759.0934,803.7855,0
-10.747314,-103.321594,1
154.16602,350.729,0
266.06982,-941.03204,1
157.6222,658.85315,0
-854.5949,714.18555,0
-497.43646,-561.8319,1
-233.13092,3.7780762,1
-73.39154,-550.1493,1
-138.69385,906.5458,0
631.8253,-400.21417,0
410.56396,-100.388245,0
-855.76764,882.31213,0
107.25305,591.9436,0
22.635132,806.0729,0
619.9276,807.04895,0
618.5206,888.9431,0
952.324,-672.20184,1
403.18555,826.5912,0
-969.0057,315.15356,1
-744.77814,19.300842,1
-936.12317,-726.0878,1
540.94385,284.26733,0
183.04858,-637.601,1
822.2892,785.6526,0
-581.8933,829.37524,0
-408.82068,-517.73254,1
142.3302,-589.7472,1
-443.71814,722.82214,0
-208.0238,-373.96442,1
697.56616,11.26947,0
-120.23279,102.23718,0
-444.0019,419.8385,0
-893.16986,261.3506,1
-959.825,644.9407,1
723.0503,-958.7256,1
-591.3484,281.19873,1
194.00684,653.4303,0
26.16333,-468.5606,1
703.3596,-181.86932,0
-6.0945435,275.5575,0
52.75952,-598.9138,1
-181.52032,-811.254,1
-882.94135,923.7721,0
-88.92621,-570.34357,1
-829.2004,-968.304,1
897.8917,-688.3578,1
-877.3348,678.44336,0
-525.19434,325.30432,1
-22.22528,519.69995,0
-146.34619,898.14685,0
693.41406,-189.71674,0
724.5626,357.22205,0
-998.0068,958.5387,0
-901.8771,-296.7771,1
745.72253,-183.71179,0
-606.7969,9.564758,1
-199.29095,768.84546,0
700.6387,-472.4331,0
-236.12848,-261.56256,1
-720.01526,908.9324,0
234.27832,-674.2929,1
-964.02234,349.2943,1
741.2163,487.79126,0
-26.700562,911.68225,0
154.50012,387.80383,0
-557.3038,806.3329,0
758.23596,349.37634,0
-631.54834,-16.643616,1
77.454956,-788.75854,1
586.6725,-962.6633,1
17.738098,-199.33173,1
925.79285,-871.96497,1
-88.84729,-269.11072,1
725.16174,388.932,0
-342.4713,276.48682,0
114.52588,-874.57025,1
-691.6979,692.0342,0
566.6776,997.1106,0
160.85938,13.113647,0
987.48975,333.52783,0
-285.4845,115.16577,1
-77.99109,750.5796,0
684.96716,604.44653,0
332.23877,-685.39844,1
682.2599,-23.296875,0
-158.31091,-356.11774,1
128.01599,403.00244,0
-656.27124,542.39404,0
-479.1314,-511.5231,1
435.22668,28.101685,0
-745.24457,-601.4187,1
-736.0789,-51.705933,1
-147.07605,-141.22162,1
-932.5884,-233.03943,1
-298.79358,707.4042,0
-66.38141,-435.68738,1
-852.6749,-82.211365,1
127.00952,-193.87201,1
178.68896,304.53638,0
701.84595,-979.32556,1
-200.64722,490.2002,0
63.155273,163.5476,0
697.5022,-867.58997,1
-361.91388,155.83545,1
828.0438,-102.156555,0
-115.239685,848.59863,0
130.57092,218.2583,0
-507.3149,-503.2606,1
-238.81262,-524.86975,1
-181.75586,717.90137,0
937.37024,-66.72858,0
-649.2609,-132.87207,1
778.256,480.12805,0
-681.09546,-224.4173,1
-631.5593,-973.70886,1
-575.2245,881.71216,0
-318.41663,284.07532,0
131.23706,925.8102,0
-29.192078,-435.14807,1
931.5398,584.0233,0
766.10266,222.15295,0
593.51807,-314.58972,0
-285.38385,416.38428,0
-501.79852,985.7517,0
-842.04456,-11.677368,1
-118.038086,864.3812,0
-438.70813,402.39148,0
-956.7077,765.3873,0
692.2865,-42.95514,0
-610.23285,-277.8847,1
-206.45276,758.41235,0
-422.31305,883.9751,0
-99.46521,-685.3104,1
936.3616,-392.86017,0
-72.46283,-967.417,1
870.9418,-624.2033,1
-822.4654,383.45154,1
2.1608887,588.19275,0
527.4823,-944.3912,1
428.30127,71.791626,0
698.7384,20.583496,0
684.15247,84.442505,0
743.0703,114.961426,0
723.68616,513.5303,0
-842.1255,-524.2411,1
-432.3839,-997.3331,1
-110.05237,966.1106,0
-866.0234,815.5502,0
-104.64856,589.37646,0
209.29602,-610.7982,1
-106.38507,813.6056,0
519.90027,-266.1286,0
-512.27747,714.62085,0
427.3346,104.47327,0
-82.96149,-105.18329,1
898.83997,698.4983,0
368.52185,-753.91016,1
-906.7181,-472.07556,1
992.2892,799.152,0
-845.12683,-932.2752,1
-449.21503,-862.19836,1
-378.50684,801.15173,0
976.5233,155.55835,0
231.35486,362.05396,0
21.5672,-706.6058,1
-148.77496,-382.9395,1
652.61584,821.1223,0
-248.64307,-264.45636,1
-121.229126,211.33057,0
516.7466,-937.1463,1
294.76013,-796.4183,1
511.27734,-557.60876,1
780.59485,-232.0802,0
-999.2267,524.6669,1
519.34546,850.5613,0
-207.0711,-443.42883,1
-222.08136,520.9695,0
-433.45856,161.66016,1
-258.57422,-61.656372,1
939.4243,-297.66425,0
-900.06647,416.87976,1
-236.17047,957.38184,0
-942.90857,792.9896,0
-859.8345,53.39331,1
963.3336,-716.0078,1
-795.75507,856.21375,0
-127.94293,76.619385,1
-129.74622,358.57507,0
975.3783,-4.993347,0
-598.9153,-7.2870483,1
96.77771,771.66736,0
929.62976,251.80469,0
201.13977,-318.72284,1
-130.91632,521.66174,0
-771.59485,-404.0769,1
-472.7417,604.18054,0
465.24768,881.8009,0
179.36426,-943.36304,1
-860.101,-18.829102,1
355.66968,175.98682,0
